text,url,bounds/width,bounds/height,bounds/left,bounds/right,bounds/top,bounds/bottom,bounds/fontSize,bounds/density,bounds/densityOnScreen,bounds/areaDensity,bounds/text_count,meta/moreBigText,meta/isDownTitle,meta/tagName,meta/hasCluster,computed/transform_origin,computed/perspective_origin,computed/line_height,computed/position
"From earnings to the crypto space, Wall Street bull makes case for new highs",https://www.cnbc.com/2018/04/24/the-man-who-called-the-bitcoin-bottom-now-sees-this.html,350,120,920,1270,2353,2473,16,301.10795406299053,2288.4219453588535,2009.1521553919072,76,false,true,A,false,175,175,20,relative
Federated Investors’ Steve Chiavarone highlights the catalysts that will drive stocks higher this year.,https://www.cnbc.com/2018/04/24/the-man-who-called-the-bitcoin-bottom-now-sees-this.html,260,48,1010,1270,2478,2526,12,88.74119674649424,791.6135420771931,2075.0722522212754,103,false,true,P,false,130,130,16,relative
The market watcher who called the bitcoin bounce now sees this,https://www.cnbc.com/2018/04/24/the-man-who-called-the-bitcoin-bottom-now-sees-this.html,414,52,-2618,-2204,-2733,-2681,22,145.72576985557495,1059.4477594482892,2050.316224059058,62,false,false,DIV,false,207,207,26.4,relative
Bill Baruch of Blue Line Futures says the bitcoin bounce still has legs -- and he's been right before.,https://www.cnbc.com/2018/04/24/the-man-who-called-the-bitcoin-bottom-now-sees-this.html,414,28,-2618,-2204,-2676,-2648,12,82.83115355951527,731.7091327843325,2077.9344576111043,102,false,false,P,false,207,207,14,relative
A History of Bitcoin Hard Forks,https://www.investopedia.com/tech/history-bitcoin-hard-forks/,920,50,235,1155,189.59375,239.59375,46,304.53407034353313,1600.7322543136313,2002.4084139727706,31,true,false,H1,false,460,460,50.6,relative
"By Nathan Reiff | Updated April 25, 2018 — 3:24 PM EDT",https://www.investopedia.com/tech/history-bitcoin-hard-forks/,920,47,235,1155,244.1875,291.1875,18,346.7304428515039,1985.9238089614616,2007.0285126480992,54,false,true,SPAN,false,460,460,27,relative
"In early 2009, the mysterious cryptocurrency developer (or team of developers) working under the alias Satoshi Nakamoto released the first software program that implemented the digital currency  bitcoin. Since then, bitcoin has gone on to not only gain massive appeal across the globe but also to inspire hundreds of other digital currencies.",https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,110,235,945,292.1875,402.1875,17,256.06639763936226,9027.013755597694,1956.4551944001066,342,false,true,P,true,355,355,25.5,relative
"Many of these cryptocurrencies make use of aspects that were already inherent in Satoshi's initial program and concept. Others take the bitcoin model and adapt or attempt to improve upon it. In some cases, bitcoin has spawned variations which are based on the same underlying concept and program but which are distinct from the original. In these situations, the bitcoin blockchain has undergone a process known as forking, through which the blockchain itself is divided into two distinct entities.",https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,185,235,945,419.1875,604.1875,17,356.8865365911132,18319.97032462116,1897.7945822790116,498,false,true,P,true,355,355,25.5,relative
"It is through this forking process that various digital currencies with names similar to bitcoin have come to be: bitcoin cash, bitcoin gold and others. For the casual cryptocurrency investor, it can be difficult to tell the difference between these cryptocurrencies and to map the various forks onto a timeline. Below, we'll walk through many of the most important forks to the bitcoin blockchain over the past several years. (See also: Can Bitcoin Hard Fork?)",https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,210,235,945,621.1875,831.1875,17,421.0581907527747,20008.204772120986,1881.0274640242806,461,false,true,P,true,355,355,25.5,relative
"In 2009, shortly after releasing bitcoin, Satoshi mined the first block on the bitcoin blockchain. This has come to be referred to as the Genesis Block, as it represented the founding of the cryptocurrency as we know it. Satoshi was able to make numerous changes to the bitcoin network early on in this process; this has become increasingly difficult and bitcoin's user base has grown by a tremendous margin. The fact that no one person or group can determine when and how bitcoin should be upgraded has similarly made the process of updating the system more complex. In the years following the Genesis Block, there have been several hard forks. (See also: Will Bitcoin Undergo 50 Forks in 2018?)",https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,260,235,945,875.6875,1135.6875,17,424.2699612275184,30438.01549871476,1850.2567722345352,696,false,true,P,true,355,355,25.5,relative
"During a hard fork, software implementing bitcoin and its mining procedures is upgraded; once a user upgrades his or her software, that version rejects all transactions from older software, effectively creating a new branch of the blockchain. However, those users who retain the old software continue to process transactions, meaning that there is a parallel set of transactions taking place across two different chains.",https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,135,235,945,1152.6875,1287.6875,17,283.58420266298333,12277.127886465343,1935.1481300639052,420,false,true,P,true,355,355,25.5,relative
"Bitcoin XT was one of the first notable hard forks of bitcoin. The software was launched by Mike Hearn in late 2014 in order to include several new features he had proposed. While the previous version of bitcoin allowed up to seven transactions per second, bitcoin XT aimed for 24 transactions per second. In order to accomplish this, it proposed increasing the block size from 1 megabyte to 8 megabytes.",https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,135,235,945,1332.1875,1467.1875,17,289.14529219753865,12041.007228555467,1935.1481300639052,404,false,true,P,true,355,355,25.5,relative
"Bitcoin XT initially saw success, with more than 1,000 nodes running its software in the late summer of 2015. However, by just a few months later, the project lost user interest and was essentially left for dead. Bitcoin XT is technically still available, but it is generally seen to have fallen out of favor.",https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,85,235,945,1484.1875,1569.1875,17,208.16579930430456,6630.351177586675,1980.3563951933995,309,false,true,P,true,355,355,25.5,relative
"When bitcoin XT declined, some community members still wanted block sizes to increase. In response, a group of developers launched Bitcoin Classic in early 2016. Unlike XT, which proposed increasing block size to 8 megabytes, Classic intended to increase it to only 2 megabytes. Like Bitcoin XT, bitcoin classic saw initial interest, with about 2,000 nodes for several months during 2016. The project also still exists today, with some developers strongly supporting Bitcoin Classic. Nonetheless, the larger cryptocurrency community seems to have generally moved on to other options.",https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,210,235,945,1613.6875,1823.6875,17,374.419550771591,22500.488041582008,1881.0274640242806,583,false,true,P,true,355,355,25.5,relative
"Bitcoin Unlimited remains something of an enigma some two years after its release. The project's developers released code but did not specify which type of fork it would require. Bitcoin Unlimited set itself apart by allowing miners to decide on the size of their blocks, with nodes and miners limiting the size of blocks they accept, up to 16 megabytes. Despite some lingering interest, Bitcoin Unlimited has largely failed to gain acceptance.",https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,160,235,945,1868.1875,2028.1875,17,326.8898897182352,14960.628329050889,1915.738417097542,444,false,true,P,true,355,355,25.5,relative
"Bitcoin core developer Peter Wuille presented the idea of Segregated Witness (SegWit) in late 2015. Put simply, SegWit aims to reduce the size of each bitcoin transaction, thereby allowing more transactions to take place at once. SegWit was technically a soft fork. However, it may have helped to prompt hard forks after it was originally proposed.",https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,110,235,945,2072.6875,2182.6875,17,253.8483799436191,9105.853800577956,1956.4551944001066,348,false,true,P,true,355,355,25.5,relative
"In response to SegWit, some bitcoin developers and users decided to initiate a hard fork in order to avoid the protocol updates it brought about. Bitcoin cash was the result of this hard fork. It split off from the main blockchain in August 2017, when bitcoin cash wallets rejected bitcoin transactions and blocks.",https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,135,235,945,2227.1875,2362.1875,17,327.97560884919477,10615.414545661888,1935.1481300639052,314,false,true,P,true,355,355,25.5,relative
"Bitcoin cash remains the most successful hard fork of the primary cryptocurrency. As of this writing, it is the fourth-largest digital currency by market cap, owing in part to the backing of many prominent figures in the cryptocurrency community and many popular exchanges. Bitcoin cash allows blocks of 8 megabytes and did not adopt the SegWit protocol.",https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,135,235,945,2379.1875,2514.1875,17,308.8899480397509,11271.293676082618,1935.1481300639052,354,false,true,P,true,355,355,25.5,relative
"Bitcoin gold was a hard fork that followed several months after bitcoin cash in October 2017. The creators of this hard fork aimed to restore the mining functionality with basic graphics processing units (GPU), as they felt that mining had become too specialized in terms of equipment and hardware required.",https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,110,235,945,2558.6875,2668.6875,17,270.2683851285607,8552.640925285885,1956.4551944001066,307,false,true,P,true,355,355,25.5,relative
"One unique feature of the bitcoin gold hard fork was a ""post-mine,"" a process by which the development team mined 100,000 coins after the fork had taken place. Many of these coins were placed into a special ""endowment,"" and developers have indicated that this endowment will be used to grow and finance the bitcoin gold ecosystem, with a portion of those coins being set aside as payment for developers as well.",https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,135,235,945,2685.6875,2820.6875,17,286.6722867666144,12144.874895609259,1935.1481300639052,411,false,true,P,true,355,355,25.5,relative
"Generally, bitcoin gold adheres to many of the basic principles of bitcoin. However, it differs in terms of the proof-of-work algorithm it requires of miners.",https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,85,235,945,2837.6875,2922.6875,17,291.1133799741949,4741.173357342568,1980.3563951933995,158,false,true,P,true,355,355,25.5,relative
"When SegWit was implemented in August 2017, developers planned on a second component to the protocol upgrade. This addition, known as SegWit2x, would trigger a hard fork stipulating a block size of 2 megabytes. SegWit2x was slated to take place as a hard fork in November 2017. However, a number of companies and individuals in the bitcoin community that had originally backed the SegWit protocol decided to back out of the hard fork in the second component. Some of the backlash was a result of SegWit2x including opt-in (rather than mandatory) replay protection; this would have had a major impact on the types of transactions that the new fork would have accepted. (See also: What Happens Now That the Bitcoin Hard Fork Was Canceled?)",https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,260,235,945,2967.1875,3227.1875,17,412.29964831418425,31321.70954884966,1850.2567722345352,737,false,true,P,true,355,355,25.5,relative
"On Nov. 8, 2017, the team behind SegWit2x announced that their planned hard fork had been canceled as a result of discrepancies among previous backers of the project.",https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,60,235,945,3244.1875,3304.1875,17,200.47942537826668,3430.3912859905645,2008.1207276605373,166,false,true,P,true,355,355,25.5,relative
"In only a few short years, bitcoin has already spawned a large number of forks. While no one can say for sure, it's likely that the cryptocurrency will continue to experience both soft and hard forks into the future as well, continually growing the cryptocurrency community while also making it increasingly complicated.",https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,110,235,945,3321.1875,3431.1875,17,264.7224962106545,8731.845452136678,1956.4551944001066,320,false,true,P,true,355,355,25.5,relative
Compare Popular Online Brokers,https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,47,235,945,3479.1875,3526.1875,25,304.62435884216484,1142.343858859932,2024.8954928010994,30,false,true,DIV,false,355,355,37.5,relative
How Should Investors Play Bitcoin Price Volatility From November Fork?,https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,118,235,945,4062.1875,4180.1875,18,590.0584716788668,4380.961063939053,1949.3954560052598,70,false,true,H3,false,355,355,19.8,relative
Here's a brief analysis of what's at stake and key indicators that investors should look for.,https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,25,235,945,4180.1875,4205.1875,15,118.80656547514535,1069.842506224631,2059.8587044467176,93,false,true,DIV,false,355,355,22.5,relative
Does Bitcoin Cash's Success Signal a Cryptocurrency Conflict?,https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,19,235,945,4246.1875,4265.1875,18,101.7742600071354,658.5016756812392,2071.937973896093,61,false,true,H3,false,355,355,19.8,relative
"As bitcoin prices fell 25% from a new all-time high, bitcoin cash quadrupled in value.",https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,102,235,945,4265.1875,4367.1875,15,504.0843183436676,4197.471571523743,1963.7766693474618,86,false,true,DIV,false,355,355,22.5,relative
Bitcoin Prices Undergo Wild Swings Over The Weekend,https://www.investopedia.com/tech/history-bitcoin-hard-forks/,710,19,235,945,4410.1875,4429.1875,18,111.30588483993108,602.111683992264,2071.937973896093,51,false,true,H3,false,355,355,19.8,relative
